default,age,gender,income,balance,own,miss,educ
0,40,1,36104,180,1,0,3
0,32,1,10000,343,0,0,1
0,45,2,36997,0,1,0,2
0,58,1,64219,341,1,2,4
0,58,2,147527,0,1,0,5
0,37,2,22615,1888,0,1,2
0,35,1,57333,0,0,0,3
0,41,2,35827,0,0,1,3
0,57,2,83733,55,1,0,3
0,51,2,22387,1,0,0,1
0,44,1,33442,916,0,1,2
0,51,1,136920,5742,1,3,5
1,34,2,56609,9031,0,3,4
0,31,1,20985,1293,0,1,2
0,34,2,10000,63,0,0,1
0,43,2,69357,0,1,0,3
0,34,1,76284,638,0,0,2
0,40,2,27560,89,0,0,2
0,33,1,32261,101,0,0,3
0,42,1,31793,0,1,0,2
0,41,1,30686,528,0,0,2
0,46,2,52660,11,1,0,3
0,53,2,88763,0,1,0,3
0,43,1,54693,0,1,2,3
0,37,1,27599,0,1,0,2
0,30,1,60906,619,0,0,5
0,37,1,50013,3405,0,1,2
0,54,2,124090,0,1,0,5
0,38,2,27293,71,0,0,2
0,49,2,33213,1242,0,1,2
0,47,1,33062,1555,0,1,2
0,53,1,71037,771,1,0,2
0,55,1,45220,1678,1,1,3
0,44,1,40898,0,1,1,2
0,42,2,21320,0,0,0,2
0,40,1,34969,3861,0,1,2
0,58,2,51328,382,1,0,3
0,44,2,46759,1496,0,0,4
0,46,1,47840,1540,1,1,3
0,31,1,34849,0,0,0,3
0,34,1,26596,0,0,0,2
0,55,2,44288,0,1,0,3
1,45,1,41594,3745,0,1,2
0,36,2,33079,977,0,0,2
0,59,1,35215,0,1,0,1
0,31,1,35559,1552,1,1,2
0,59,2,31759,0,1,0,2
0,34,2,53385,91,0,0,4
0,46,1,69942,2941,0,1,3
0,39,2,48117,0,0,0,3
0,35,2,63030,3169,0,1,4
1,57,2,40585,1114,1,0,2
0,33,2,17322,2964,0,1,2
0,50,1,100365,0,0,0,2
0,50,1,47678,3129,1,1,2
0,57,1,70328,368,1,0,2
0,51,2,120635,885,0,0,5
0,49,1,41845,2064,1,0,2
0,56,2,59539,0,1,0,4
0,44,2,24346,408,0,0,2
0,44,1,23062,1314,1,1,1
0,40,1,116118,0,0,0,4
0,58,2,43568,0,1,1,3
0,43,2,93961,0,1,0,3
0,45,2,15908,0,1,0,1
0,45,2,62099,1281,0,0,3
0,54,1,92966,651,0,0,2
0,53,2,89319,583,1,0,3
0,48,1,42451,311,1,0,2
0,57,2,33898,50,1,0,2
0,40,2,25508,0,0,1,1
0,51,2,29044,556,1,0,2
1,32,1,38127,2184,0,3,2
1,51,1,33231,660,1,1,1
1,53,1,43292,2801,0,1,1
0,39,2,16992,913,0,0,1
0,50,2,77822,1413,1,0,5
0,32,2,61992,1525,0,0,5
0,44,1,64623,249,1,0,3
0,52,1,45163,99,1,0,3
0,50,2,23867,883,1,0,1
0,57,2,182292,0,1,0,3
0,49,2,61134,1335,0,1,4
0,37,2,24174,2142,0,1,1
0,57,1,45731,366,0,0,2
0,51,2,70371,0,1,0,4
0,57,1,98100,207,1,0,5
0,48,2,44079,782,1,0,4
0,54,1,171370,275,1,0,4
0,45,1,48555,1232,1,1,1
0,56,1,130318,15,1,0,5
0,38,2,133570,3291,0,1,4
0,32,2,20609,0,0,0,2
0,47,2,34239,39,1,0,1
0,40,1,79220,442,0,1,5
0,57,1,80790,730,1,0,1
0,41,2,37213,0,0,0,3
0,51,1,103297,62,1,0,3
0,47,2,65437,246,0,0,4
0,57,1,70842,0,1,0,4
0,33,2,23210,0,0,0,2
0,58,2,57418,0,1,0,3
0,46,2,32418,273,1,0,2
0,55,1,41597,157,1,0,2
0,38,1,37347,244,0,0,2
0,38,1,41727,688,0,0,1
0,37,2,21280,1080,0,0,2
0,46,2,52339,1680,1,0,3
0,31,1,54785,0,0,1,4
0,57,1,50590,0,1,0,1
0,58,2,63136,1526,1,0,4
1,54,1,26885,1329,1,0,1
0,33,1,56885,944,0,1,2
0,47,1,68034,1721,1,0,2
0,46,1,30825,0,0,0,2
0,32,2,10000,1500,0,0,1
0,39,2,32660,1993,1,1,3
0,55,1,91443,964,1,1,4
0,38,2,23589,926,1,0,2
0,54,1,134621,1477,1,0,3
0,55,1,105713,321,1,0,5
1,57,1,31412,2319,1,1,1
0,54,1,189237,357,1,0,2
0,54,1,175456,0,1,0,3
0,45,1,52062,629,0,0,3
0,37,1,28157,0,0,0,2
0,38,2,52585,2316,0,1,4
0,39,2,48590,91,1,0,3
0,55,1,44852,159,0,0,2
0,48,1,109239,631,1,0,1
0,54,1,45882,1739,1,0,2
1,47,2,50812,404,1,2,2
0,40,2,40204,95,0,0,2
0,43,2,20287,0,1,1,1
0,48,2,25755,0,1,0,1
0,40,2,27087,0,0,0,2
0,52,1,44684,0,1,0,2
0,53,2,64030,134,1,0,3
0,33,1,72046,0,0,0,5
0,36,2,41089,1467,0,0,2
1,59,2,102072,1930,1,2,5
0,43,1,206968,2027,0,1,4
0,47,2,27888,0,1,0,2
0,31,1,30997,0,0,0,3
1,54,2,41731,4631,1,4,2
0,42,1,60642,0,0,0,3
0,47,2,64699,0,1,0,4
0,35,2,29127,0,0,0,2
0,32,2,10259,33,0,1,1
0,54,2,47002,1635,1,0,3
0,33,2,40776,0,0,0,2
0,41,1,38665,500,1,1,3
0,56,1,71232,0,1,0,4
0,58,2,44751,0,1,0,3
0,53,2,45100,71,0,0,3
0,39,2,12295,110,0,0,1
0,41,2,27370,0,0,0,2
0,32,2,30557,1710,0,1,2
0,33,2,38732,0,0,0,4
0,39,2,66247,14,0,0,3
0,43,1,31244,0,0,0,2
0,56,2,31071,0,1,0,2
0,32,2,19379,144,0,0,2
0,30,2,36168,0,0,0,2
0,31,2,23591,1751,0,1,2
1,56,1,60357,0,1,1,2
0,35,2,56225,0,0,0,3
0,30,2,20696,113,0,3,2
0,39,1,51277,40,0,0,4
0,46,1,85402,0,0,0,5
0,56,2,45274,1071,1,0,3
0,35,2,58967,0,0,0,2
0,57,1,41871,0,1,0,2
0,42,1,30806,1534,1,1,1
0,37,1,28179,171,1,0,2
0,42,1,61947,0,0,0,2
0,43,2,39827,0,0,2,2
0,30,1,43966,1426,0,0,4
0,47,1,39791,0,1,0,3
0,51,2,188940,131,1,0,3
0,52,2,115136,0,1,0,2
0,51,2,63246,235,1,0,4
0,47,2,38472,2219,0,0,2
0,54,1,59991,0,1,0,2
0,38,1,72643,0,0,0,3
0,52,1,45813,1686,0,1,2
0,56,1,40011,0,1,0,1
0,31,2,33468,1479,0,0,3
0,52,1,65330,652,1,1,4
0,58,2,38145,0,1,0,2
0,58,1,91342,0,0,0,2
0,48,1,27732,518,0,1,1
0,57,2,104024,0,0,0,5
0,58,2,83700,70,1,0,2
1,43,1,18880,2710,1,2,1
0,34,2,55111,2810,0,1,4
0,33,2,28175,0,0,0,3
0,33,1,21148,397,0,0,2
0,42,2,39177,408,1,0,3
0,42,2,21696,1967,0,0,2
0,55,1,46094,0,1,0,2
0,32,2,44049,609,0,0,5
0,38,1,63302,0,0,1,4
0,53,1,112538,27,1,0,4
0,44,2,115359,0,0,0,4
0,31,1,10784,0,0,0,1
0,33,1,23166,1099,0,2,1
0,54,1,87700,0,1,0,2
0,48,1,86273,357,1,0,4
0,58,1,68870,1355,0,0,2
0,36,2,89373,0,0,0,2
0,30,2,54555,0,0,0,4
0,51,1,32942,2459,1,1,1
0,55,1,38725,269,1,0,2
0,35,1,43398,0,0,0,3
1,30,2,33119,694,0,2,3
1,50,2,35515,1389,1,2,3
1,51,2,31711,1270,0,0,2
0,48,2,72199,97,0,0,3
0,55,2,44294,814,0,0,2
0,59,1,33019,147,1,0,1
0,34,1,73349,1683,1,0,5
0,49,1,59254,464,1,0,2
0,49,1,66425,0,1,0,3
0,58,1,50593,0,1,1,2
0,51,1,39870,465,1,0,1
0,32,2,26723,3019,0,1,2
0,52,2,28088,825,0,0,2
0,52,2,50327,2288,0,0,2
0,31,1,20896,43,0,0,1
0,46,1,120027,0,0,0,4
0,45,2,72865,145,0,1,4
0,46,2,44750,682,1,0,4
0,39,1,37504,54,1,0,2
0,50,2,41809,4382,1,1,2
0,55,1,160540,843,1,0,4
0,40,1,24921,2418,0,1,2
0,51,1,45813,4479,1,2,1
0,51,1,304816,2999,1,1,5
0,31,1,21239,86,0,0,2
0,52,1,67085,1719,1,0,2
0,32,1,124937,0,0,0,4
0,58,2,63225,0,1,0,3
0,56,2,32470,415,0,0,2
0,50,1,46056,271,1,0,3
0,55,2,74233,193,1,0,3
0,42,1,54282,833,0,0,2
0,59,1,59648,0,1,0,3
0,44,2,23517,197,0,0,1
0,52,2,85290,326,0,0,4
0,58,1,78954,1056,1,0,3
0,54,2,82507,2231,1,0,4
0,54,1,83652,979,1,0,5
1,49,2,60465,3932,1,1,2
0,33,2,20173,936,0,0,2
0,40,2,47190,47,1,0,4
0,32,2,21029,0,0,0,3
0,42,2,24550,0,1,0,2
0,47,2,155048,1532,0,0,4
0,56,2,145483,3299,1,1,4
0,57,2,48242,331,0,0,3
0,59,2,38548,0,1,0,1
0,33,2,59755,0,1,0,4
0,39,2,44364,3160,0,1,4
1,46,1,43732,6364,0,2,2
0,42,2,106287,0,0,0,5
0,49,2,42085,0,1,0,2
0,41,1,694815,5899,0,2,4
0,45,1,43645,786,1,0,2
0,35,1,21178,78,0,0,1
0,32,1,23595,59,0,0,2
0,59,2,89516,137,1,0,4
0,38,1,40784,16,0,0,3
0,40,1,37909,0,1,0,2
0,35,1,34797,0,0,1,2
0,54,1,63156,192,0,0,2
0,53,2,79883,741,1,0,2
0,37,1,27891,1281,0,0,1
0,58,2,65255,0,1,0,4
0,49,2,79269,0,1,0,3
1,58,2,55219,10543,1,4,3
0,41,2,26546,60,1,1,2
0,41,1,62509,0,1,0,4
0,34,1,22556,1303,0,1,2
1,54,2,42625,1055,1,0,3
0,48,1,44511,0,1,0,3
1,52,1,25118,2633,1,1,1
0,51,1,60104,404,1,0,3
0,38,2,44449,407,0,0,2
0,42,2,124010,191,0,0,4
0,45,1,69603,542,0,0,2
0,56,1,97651,1574,1,0,2
0,51,2,77121,0,1,0,4
0,45,1,55841,0,0,0,3
0,43,1,78256,0,1,0,2
1,34,2,45395,3494,0,1,2
0,37,1,24855,0,0,0,2
0,53,1,68924,0,1,0,2
0,32,2,48165,0,0,0,2
0,59,1,47084,72,1,0,2
0,50,2,24818,0,1,0,1
0,48,2,59915,42,0,0,2
0,52,2,60787,57,1,0,2
0,41,1,88442,0,1,1,5
0,45,2,59839,1631,1,0,3
0,52,1,109572,1085,1,0,5
0,46,1,33008,3950,1,1,2
0,44,2,60104,0,0,0,1
0,48,1,60015,0,1,1,3
0,38,2,23916,89,0,0,2
0,48,2,32117,0,1,0,2
0,47,1,27000,0,1,0,1
0,39,1,19964,0,0,0,1
0,58,1,54999,1566,1,0,2
0,57,1,132569,1579,1,0,3
0,32,1,12433,141,0,0,1
0,46,1,40517,0,1,0,2
0,45,1,41434,16,1,1,2
0,48,1,57427,1061,0,0,4
0,56,1,178395,63,1,0,2
0,36,2,43643,0,0,0,2
0,59,2,88420,1115,1,0,3
0,54,2,57978,17,0,0,3
0,50,2,222680,0,1,0,2
0,33,1,29449,0,1,0,2
0,49,2,194915,927,0,0,2
0,42,2,54487,0,0,0,4
0,49,1,42461,51,0,0,1
0,53,2,48498,955,1,0,4
0,42,1,34264,0,0,0,2
0,48,1,66896,161,1,0,3
0,47,1,87440,130,1,0,3
0,58,1,69258,3289,1,2,4
1,45,1,52263,1091,0,0,3
0,49,1,115739,405,1,0,5
0,57,1,59518,96,1,0,1
0,45,1,61758,1206,1,1,3
1,52,1,83679,8317,1,3,4
0,56,1,57894,0,1,0,2
0,57,1,161385,303,1,0,3
0,46,2,90940,105,0,0,3
0,58,1,95379,167,1,0,3
0,47,2,39214,3504,1,1,3
0,31,2,27332,142,0,1,2
0,34,2,144790,1122,1,0,3
0,48,1,53487,0,1,0,3
0,31,2,19751,1028,0,2,2
0,51,2,55863,0,1,0,4
0,39,2,38031,0,1,0,3
0,31,1,29166,0,0,0,2
0,40,1,66236,210,0,0,4
0,50,2,64676,803,1,0,3
0,33,2,43708,0,0,1,4
0,45,1,40569,0,0,0,2
0,42,2,24820,3943,0,1,2
0,41,2,24079,0,1,0,2
0,47,1,161484,176,1,0,2
0,53,1,67872,0,1,0,2
0,35,2,39940,0,0,0,2
0,57,1,77933,0,1,0,4
0,34,1,40764,0,0,0,2
0,37,1,88044,2544,0,1,4
0,31,1,17789,614,0,1,1
0,54,2,141629,0,1,0,5
0,56,2,74795,946,1,0,3
0,49,1,64376,0,1,0,3
0,54,1,129159,519,1,1,4
0,49,1,52760,0,0,0,3
0,35,2,77029,292,0,0,3
0,36,1,13134,537,0,0,1
0,46,1,41241,3515,1,1,2
0,43,1,65207,1104,0,0,4
0,50,2,27701,0,1,0,1
0,48,1,52591,0,1,0,3
0,30,2,27040,1174,0,0,2
0,39,1,51709,313,0,0,4
0,50,1,28062,18,1,0,1
0,33,2,26449,0,0,0,2
0,54,1,77914,69,1,0,4
0,59,2,60652,1518,1,0,4
0,32,1,96200,0,0,0,4
0,33,1,48912,734,0,0,2
0,46,1,45364,1335,1,0,3
0,44,2,27937,516,0,2,2
1,58,1,96752,13539,1,4,5
0,43,1,57449,0,0,1,2
1,32,1,43656,1009,0,1,3
0,30,2,46644,193,0,0,5
0,49,2,47959,1022,1,0,3
0,55,2,45007,1066,1,0,2
0,58,2,39369,128,1,0,2
0,41,1,115307,206,1,0,4
0,45,2,93676,213,1,0,4
0,35,2,11995,1898,0,1,1
0,43,1,78139,0,1,0,3
1,48,2,49996,7162,1,3,4
0,48,1,146076,203,1,0,2
0,39,2,26235,1033,0,0,2
0,47,2,18808,0,1,0,1
0,50,1,78754,0,1,0,3
0,54,1,54826,0,1,0,2
0,38,1,15616,2324,0,1,1
0,38,1,72478,0,0,0,4
0,51,1,31504,1355,1,0,2
0,57,2,64976,0,1,0,2
0,59,1,59945,664,1,0,3
0,36,1,27685,26,0,0,1
0,34,1,45218,0,0,0,2
0,43,1,38141,0,0,0,2
0,51,2,32556,0,1,0,2
0,56,2,53105,878,1,0,2
0,32,1,23330,856,0,0,2
0,59,1,52038,159,0,0,2
0,31,1,78205,4316,0,3,2
0,43,2,28454,5190,0,2,2
1,44,2,90902,7582,1,3,5
0,30,1,56326,0,0,1,2
0,39,2,64046,875,0,1,4
0,52,2,36282,0,1,0,2
0,49,1,32730,1792,1,1,2
0,49,1,215046,2358,1,1,1
0,54,2,34302,2132,0,1,2
0,44,1,64482,0,0,0,4
0,49,2,40274,2348,1,1,2
0,57,1,51691,80,1,0,3
0,51,1,25376,1310,0,0,1
0,39,1,16935,1378,0,0,1
1,45,1,37264,5644,1,2,1
0,49,2,23863,0,1,0,1
0,33,1,23887,275,0,0,2
0,44,1,69083,0,0,0,3
0,53,2,71734,0,1,0,2
0,43,1,69758,403,0,1,4
0,45,2,38569,283,0,0,3
0,49,1,81090,0,1,1,2
0,45,2,39017,653,1,0,3
0,59,2,81281,0,1,0,3
0,30,2,20454,512,1,0,2
0,55,2,33086,894,1,0,2
0,45,1,23746,0,0,0,1
0,40,1,30815,0,0,0,1
0,34,2,23604,52,0,0,2
0,59,1,46796,1851,1,1,3
0,42,2,30210,0,0,0,3
0,56,1,38872,4,1,0,2
0,51,2,31089,0,1,0,1
0,47,2,24683,0,0,0,2
0,44,2,25439,120,1,0,1
0,48,2,52518,404,1,0,4
0,49,2,68877,166,0,0,5
0,31,2,14553,1494,0,0,1
0,31,1,49252,0,0,1,4
0,35,2,12767,2053,0,1,1
0,37,1,211842,0,0,0,4
0,56,1,59310,0,1,1,3
0,53,2,32246,0,0,0,1
0,49,2,36517,0,1,0,3
0,34,1,15692,779,0,1,1
0,31,2,56548,322,0,1,4
1,41,1,35071,645,0,3,2
0,59,1,142318,302,1,0,2
0,31,1,54431,1199,0,0,3
0,58,2,50739,0,1,0,3
0,41,2,23070,0,0,1,2
0,59,1,62768,182,1,0,2
1,44,1,45620,2186,1,3,2
0,47,2,56528,669,0,0,3
0,35,1,12628,1131,0,0,1
0,41,2,40752,0,1,0,4
0,57,1,106507,396,0,0,4
0,39,2,62180,0,0,1,3
0,36,2,45182,53,0,0,4
0,46,1,46300,0,1,1,3
0,36,2,13116,0,0,0,1
0,58,2,47651,1396,1,0,2
0,41,2,32019,602,1,1,3
0,54,1,88155,25,1,0,3
0,42,1,38005,0,0,0,2
0,47,2,61814,194,0,0,3
0,48,2,44067,359,1,0,3
0,33,2,22434,0,0,0,2
0,53,2,66894,53,1,0,4
0,32,2,34729,197,0,0,4
0,50,1,129887,0,0,0,2
0,37,2,78804,375,0,1,3
0,54,2,103963,235,1,0,2
0,50,2,69255,200,1,0,4
0,59,2,38925,0,1,0,2
0,44,1,44157,161,1,0,3
0,59,1,70302,0,1,1,2
0,42,2,35638,977,1,0,2
0,35,2,112185,84,1,0,4
0,33,1,39626,0,1,0,3
0,49,2,78742,607,1,0,3
0,57,2,116537,98,1,0,5
0,41,2,71613,630,1,0,5
0,48,1,74280,799,0,2,3
0,59,1,28618,0,1,0,1
0,30,1,36371,0,0,1,3
1,57,2,77659,620,1,0,3
0,39,2,25820,0,0,0,1
0,42,2,61489,356,0,0,4
0,32,1,109799,166,0,0,5
0,56,1,99542,2634,1,1,4
0,44,1,45285,1854,1,2,2
1,57,1,48794,9258,1,4,2
0,54,2,26055,813,1,0,1
0,37,2,44211,0,0,0,2
0,55,1,51586,0,1,0,2
1,41,1,52024,304,0,1,3
0,53,2,24986,703,1,1,1
0,47,1,38977,236,0,0,2
0,49,1,24747,2315,1,1,1
0,45,1,43933,906,1,0,3
0,31,1,38602,743,0,0,3
0,49,1,68185,0,1,1,4
0,36,1,43965,0,0,0,2
0,35,2,36660,477,1,0,3
0,33,2,31432,0,0,2,3
0,38,1,38680,0,0,0,2
0,56,2,38236,3481,1,1,3
0,53,2,54125,257,0,0,3
0,58,2,43071,0,1,0,2
0,58,1,94126,0,1,0,3
1,41,1,43799,6323,1,4,3
0,35,1,64605,501,0,1,4
0,58,1,133769,0,1,0,5
0,43,1,93041,39,1,0,5
0,45,1,34043,166,0,0,1
0,42,2,21287,0,0,0,2
1,39,2,55644,1422,0,0,3
0,48,1,47322,0,1,0,2
0,50,2,22581,479,1,0,1
0,33,1,25978,1153,0,1,2
0,34,2,32722,445,0,1,2
0,41,2,58391,0,0,0,4
0,45,2,70741,152,0,0,2
0,51,1,64021,0,1,0,4
0,50,2,56293,1674,1,1,3
0,42,2,79416,0,1,0,4
0,37,1,43959,112,0,1,3
0,44,2,50078,0,0,0,2
0,52,2,33027,533,1,0,1
0,44,2,53970,456,1,0,2
0,54,1,78718,212,0,0,3
0,38,1,61552,540,1,0,3
0,55,2,85662,301,1,0,4
0,45,1,66244,2531,0,1,1
0,44,2,126117,255,0,0,5
0,58,2,45513,895,1,0,2
0,45,2,56214,400,0,0,2
0,36,2,52338,1100,0,0,4
1,50,2,85413,2394,1,1,4
0,53,2,47696,0,1,1,4
0,43,2,22954,1114,0,0,2
0,52,1,51880,0,1,0,3
0,52,1,70032,0,0,0,4
0,57,2,45706,679,1,0,2
0,30,1,29578,0,0,0,2
0,59,1,38632,1242,1,1,2
0,49,1,34580,710,1,0,1
1,54,2,85882,716,1,0,3
0,44,1,69138,0,0,0,3
0,46,1,149728,0,0,2,4
0,48,1,96558,175,1,0,3
0,30,1,10000,209,0,1,1
0,30,1,24443,143,0,0,2
0,52,1,36970,0,1,0,2
0,50,1,54450,2614,0,1,2
0,55,1,74713,2722,0,2,3
0,34,1,31440,183,0,0,2
0,53,1,45115,10,1,0,3
0,42,2,61107,84,0,0,2
0,50,2,37990,0,1,0,2
0,32,2,10000,628,1,1,1
0,53,1,78434,0,1,0,2
0,43,2,19961,51,1,0,1
0,33,2,18934,0,0,0,2
0,52,1,63265,2970,1,2,2
0,52,1,80580,405,1,0,4
0,35,2,19399,0,0,0,2
0,52,1,145320,0,0,0,4
0,41,2,57119,2528,0,1,3
0,57,2,204915,978,1,0,4
0,48,1,63314,1560,1,0,2
0,36,2,25642,0,0,0,2
0,45,1,87995,773,1,4,5
0,51,2,24285,331,0,0,1
0,50,1,28184,459,0,0,1
0,34,2,45509,1773,0,1,4
0,40,2,69049,0,0,0,3
0,31,1,32642,0,0,0,2
0,42,2,103737,0,1,1,4
0,48,2,41263,0,1,1,3
0,45,2,56696,99,0,0,4
0,45,1,30321,0,0,0,2
0,54,1,83402,717,0,0,3
0,33,2,12131,104,0,0,1
0,47,1,80260,0,0,1,4
0,54,2,26571,16,1,0,1
0,37,1,81250,0,0,0,5
0,57,1,72849,0,1,0,4
0,46,2,33807,85,1,0,1
0,31,1,30447,27,0,0,3
0,51,1,55053,880,1,0,2
0,42,2,28691,5238,0,1,2
0,54,1,77244,0,1,0,3
0,48,2,40658,0,0,0,3
0,35,1,70953,330,0,0,2
0,39,1,45201,0,0,0,2
0,42,1,32741,0,0,0,2
0,56,2,44042,0,1,0,3
0,35,2,44519,1748,0,0,4
0,54,2,31428,0,1,0,2
0,53,1,55747,2263,1,1,3
1,48,2,31627,2093,1,1,1
0,31,2,43877,291,0,0,4
0,42,1,79455,0,0,0,3
0,49,2,79206,198,1,0,5
0,50,2,23069,0,1,0,1
0,51,2,21050,0,0,0,1
0,45,2,65325,2197,0,2,4
0,54,1,30329,0,1,0,1
0,55,2,65494,876,0,0,3
0,55,2,113931,0,1,0,3
0,42,2,23631,0,0,0,2
0,55,2,70087,961,1,0,4
0,34,2,18171,26,0,0,2
0,55,2,64457,344,1,0,3
0,40,1,36914,0,1,1,2
0,46,2,30796,613,0,0,2
0,54,2,27950,329,1,0,2
0,34,1,31511,1629,0,0,3
1,43,2,35780,6656,0,2,3
0,47,1,25911,1002,0,0,1
0,42,1,48002,1666,0,0,2
0,51,1,60631,0,0,0,3
0,57,1,59258,118,1,0,2
0,33,1,24122,1365,0,1,2
0,31,1,64077,1025,0,0,3
0,58,2,69695,3279,1,1,2
1,39,2,48742,943,1,1,3
0,51,2,32533,392,1,1,2
0,58,2,61174,30,1,0,2
0,38,1,32674,0,0,0,2
0,44,1,52239,114,1,0,3
0,38,2,66313,0,1,0,2
0,40,1,29942,1176,0,0,1
0,46,1,49915,2430,0,1,3
0,51,1,67117,0,0,0,4
0,33,2,22143,0,0,0,2
0,30,2,44516,169,0,0,4
0,50,2,78575,1361,1,1,2
0,41,2,29580,1713,1,0,3
0,55,1,120896,0,1,0,1
0,56,2,50200,432,1,0,3
0,33,2,29934,442,0,2,3
0,57,2,36572,0,0,0,2
0,30,2,74880,0,0,0,3
0,59,1,94007,1268,1,0,4
0,51,2,37689,1143,1,0,2
0,52,1,102067,937,1,0,4
0,41,1,27923,0,1,0,2
0,51,1,47612,271,0,0,3
0,47,2,32086,1852,0,0,2
0,45,2,126654,4568,1,1,5
0,54,2,35337,3170,1,1,1
0,49,2,77794,252,1,0,3
0,33,1,16128,313,1,0,1
0,34,1,155476,1528,0,0,3
0,30,1,42129,0,0,0,2
0,56,2,61124,0,1,0,2
0,57,2,33462,196,1,0,2
0,55,1,94831,47,1,0,4
0,32,2,104012,2830,0,1,3
1,39,1,37843,4083,0,1,2
0,52,1,45478,0,1,0,2
0,33,2,81717,902,1,0,5
0,55,1,88720,0,1,0,5
0,36,1,18400,1803,0,1,1
0,50,2,42491,3763,1,1,2
0,55,1,82270,2704,1,1,3
0,37,2,57820,0,0,2,5
0,32,1,12353,1970,0,1,1
0,43,1,63037,672,1,0,4
0,50,1,23658,1443,1,1,1
0,37,2,58698,1729,0,0,3
0,30,2,21798,356,1,1,2
0,36,2,57216,1772,0,1,4
0,38,2,25799,541,0,0,1
0,46,2,62360,0,0,0,3
0,41,1,69838,667,0,0,5
0,51,1,41271,269,0,0,2
0,59,2,177130,391,1,0,3
0,31,2,17099,0,0,0,1
0,34,1,73997,0,0,0,4
0,34,1,25005,46,0,0,2
0,39,1,67218,0,0,0,4
0,50,2,51385,798,1,0,4
0,58,2,46117,29,1,1,2
0,38,2,51814,0,1,0,4
0,39,2,34372,1830,0,1,2
0,30,1,56160,1004,0,2,2
0,39,2,33509,0,0,0,2
0,38,1,23706,315,0,0,1
1,50,2,32435,5619,0,2,2
0,54,1,77263,767,1,0,2
0,44,1,125359,1519,1,1,4
0,33,1,46521,868,0,0,3
0,40,2,30492,315,0,0,2
1,51,1,80418,1289,1,0,3
0,31,2,76857,1267,0,0,2
0,43,2,47922,267,1,0,3
0,36,2,37860,0,0,0,3
0,32,1,27360,75,0,0,2
0,46,1,67392,596,1,0,1
0,53,1,86870,0,1,0,3
0,34,1,50899,0,0,0,3
0,43,1,38562,695,0,1,2
0,44,1,22035,460,1,0,1
0,58,2,30846,1246,1,0,1
0,51,2,34987,0,1,0,2
0,30,2,10000,365,0,0,1
0,31,2,16592,42,0,0,2
0,48,2,28422,1128,1,0,2
0,49,2,49601,0,1,1,4
0,35,2,21704,0,0,0,2
0,42,2,133825,0,1,0,5
0,44,1,43570,3073,0,1,1
0,40,1,78560,0,1,0,4
0,33,2,29257,0,0,0,2
0,39,2,47064,0,0,0,3
0,37,2,32519,2077,0,0,3
0,46,1,48366,798,0,2,1
0,59,2,64848,30,1,0,1
0,42,1,34976,11,0,0,2
0,47,2,23174,0,1,0,1
0,48,1,53634,932,0,0,3
0,45,1,42604,138,0,1,2
0,48,1,43003,127,0,0,2
0,45,1,38974,0,1,1,2
0,58,1,140156,150,0,0,4
1,41,2,39944,759,1,1,3
0,33,1,27785,1496,0,0,2
0,42,2,57207,0,0,0,4
0,36,2,22278,0,0,0,2
0,40,1,61766,749,1,0,4
0,57,1,61349,887,1,1,2
0,30,2,19046,0,0,0,1
0,38,1,58752,0,1,1,2
0,32,2,44925,0,0,0,5
1,51,2,50641,9628,1,4,4
0,48,2,67303,1731,0,0,2
0,35,2,136899,185,0,0,5
0,43,2,66574,663,0,0,2
0,34,2,60345,238,0,0,4
0,49,2,169606,2195,1,1,4
0,43,2,28475,82,1,0,2
0,53,1,41006,0,1,0,2
0,31,2,25233,530,0,0,3
0,58,2,34078,0,0,0,1
0,47,1,50553,42,0,0,2
0,34,2,43463,0,0,0,2
0,59,2,25375,0,1,0,1
0,54,1,85136,0,1,0,3
0,39,2,41727,0,0,0,3
0,57,1,40141,697,1,0,1
0,47,2,26875,60,1,0,2
0,53,1,38154,92,1,0,2
0,31,2,24668,96,0,1,3
0,33,1,52144,73,1,0,2
0,57,1,49411,0,0,0,2
0,39,1,37621,548,0,0,2
0,40,1,84263,1530,0,1,5
0,48,1,91494,442,1,1,4
0,48,1,105140,5460,0,2,5
0,55,1,45212,872,1,0,2
0,36,2,29739,5059,0,2,2
0,30,2,16182,0,0,0,2
0,33,1,41466,0,0,0,3
0,32,2,22685,0,0,0,2
0,44,1,42359,433,0,0,2
0,44,2,23949,1573,1,0,2
0,47,2,55940,0,0,0,4
0,31,1,12833,82,0,0,1
0,51,2,173999,177,0,0,2
0,35,2,68942,28,0,0,3
0,35,2,11889,148,0,0,1
1,39,1,70188,5523,0,2,3
0,47,2,38111,476,1,0,3
0,41,1,28424,936,0,0,2
0,58,2,98889,122,1,0,4
0,45,1,59270,182,1,0,3
0,42,1,34094,92,0,0,2
0,58,2,65764,995,1,0,4
0,49,1,214338,0,1,0,5
0,42,1,27213,1022,1,0,2
0,47,1,89870,144,0,1,4
0,53,1,29900,0,1,0,1
0,56,2,57623,0,1,0,2
0,41,2,25841,11,0,0,2
0,39,1,27217,1680,0,0,1
0,55,2,38172,51,1,0,2
0,30,2,59123,548,0,0,4
0,45,2,104379,0,0,0,3
0,54,2,82869,0,1,0,3
1,39,1,88904,4859,0,4,5
0,59,2,70197,0,1,0,5
0,49,2,36448,0,1,0,2
1,34,1,63841,12268,0,4,4
